id,quality_grade,image_url,scientific_name,common_name
317306248,research,https://inaturalist-open-data.s3.amazonaws.com/photos/573354048/medium.jpg,Fringilla coelebs,Зяблик
317307575,research,https://inaturalist-open-data.s3.amazonaws.com/photos/573356393/medium.jpg,Fringilla coelebs,Зяблик
317555280,research,https://inaturalist-open-data.s3.amazonaws.com/photos/573830564/medium.jpg,Fringilla coelebs,Зяблик
318014508,research,https://static.inaturalist.org/photos/574706087/medium.jpg,Fringilla coelebs,Зяблик
318879925,research,https://static.inaturalist.org/photos/576363856/medium.jpg,Fringilla coelebs,Зяблик
319182981,research,https://inaturalist-open-data.s3.amazonaws.com/photos/576944159/medium.jpg,Fringilla coelebs,Зяблик
320356715,research,https://inaturalist-open-data.s3.amazonaws.com/photos/579204495/medium.jpg,Fringilla coelebs,Зяблик
320495472,research,https://inaturalist-open-data.s3.amazonaws.com/photos/579443479/medium.jpg,Fringilla coelebs,Зяблик
320495504,research,https://inaturalist-open-data.s3.amazonaws.com/photos/579450623/medium.jpg,Fringilla coelebs,Зяблик
320495559,research,https://inaturalist-open-data.s3.amazonaws.com/photos/579463021/medium.jpg,Fringilla coelebs,Зяблик
329700926,research,https://inaturalist-open-data.s3.amazonaws.com/photos/597695478/medium.jpg,Fringilla coelebs,Зяблик
